station id,water year,year,month,day,daily rain,code,,,,,,
234,1913,1913,7,13,0.03,E339,,,,,,
234,1913,1913,7,21,0.06,E339,,,,,,
234,1913,1913,8,25,0.02,E339,,,,,,
234,1913,1913,8,30,0.05,E339,,,,,,
234,1914,1913,9,1,0.15,E339,,,,,,
234,1914,1913,9,13,0.02,E339,,,,,,
234,1914,1913,11,1,0.30,E339,,,,,,
234,1914,1913,11,10,0.02,E339,,,,,,
234,1914,1913,11,13,1.91,E339,,,,,,
234,1914,1913,11,14,0.05,E339,,,,,,
234,1914,1913,11,18,0.05,E339,,,,,,
234,1914,1913,11,19,1.10,E339,,,,,,
234,1914,1913,12,13,0.26,E339,,,,,,
234,1914,1913,12,14,0.01,E339,,,,,,
234,1914,1913,12,20,0.02,E339,,,,,,
234,1914,1913,12,22,0.83,E339,,,,,,
234,1914,1913,12,25,0.37,E339,,,,,,
234,1914,1913,12,26,0.02,E339,,,,,,
234,1914,1913,12,30,0.78,E339,,,,,,
234,1914,1913,12,31,0.41,E339,,,,,,
234,1914,1914,1,1,0.40,E339,,,,,,
234,1914,1914,1,2,0.04,E339,,,,,,
234,1914,1914,1,3,0.10,E339,,,,,,
234,1914,1914,1,15,1.47,E339,,,,,,
234,1914,1914,1,16,1.15,E339,,,,,,
234,1914,1914,1,17,0.32,E339,,,,,,
234,1914,1914,1,18,2.88,E339,,,,,,
234,1914,1914,1,19,0.02,E339,,,,,,
234,1914,1914,1,22,0.07,E339,,,,,,
234,1914,1914,1,23,0.05,E339,,,,,,
234,1914,1914,1,24,1.25,E339,,,,,,
234,1914,1914,1,25,6.95,E339,,,,,,
234,1914,1914,1,26,0.28,E339,,,,,,
234,1914,1914,1,27,0.93,E339,,,,,,
234,1914,1914,2,18,4.25,E339,,,,,,
234,1914,1914,2,19,0.30,E339,,,,,,
234,1914,1914,2,20,2.68,E339,,,,,,
234,1914,1914,2,21,0.07,E339,,,,,,
234,1914,1914,3,25,0.04,E339,,,,,,
234,1914,1914,3,26,0.21,E339,,,,,,
234,1914,1914,3,27,0.03,E339,,,,,,
234,1914,1914,3,28,0.05,E339,,,,,,
234,1914,1914,3,29,0.62,E339,,,,,,
234,1914,1914,4,4,0.14,E339,,,,,,
234,1914,1914,4,5,0.08,E339,,,,,,
234,1914,1914,4,21,0.02,E339,,,,,,
234,1914,1914,4,22,0.46,E339,,,,,,
234,1914,1914,5,30,0.03,E339,,,,,,
234,1914,1914,6,1,0.04,E339,,,,,,
234,1914,1914,6,2,0.06,E339,,,,,,
234,1914,1914,6,7,0.04,E339,,,,,,
234,1914,1914,6,18,0.02,E339,,,,,,
234,1914,1914,7,16,0.05,E339,,,,,,
234,1915,1914,10,29,0.08,E339,,,,,,
234,1915,1914,10,30,0.04,E339,,,,,,
234,1915,1914,11,10,0.04,E339,,,,,,
234,1915,1914,12,1,0.80,E339,,,,,,
234,1915,1914,12,4,0.06,E339,,,,,,
234,1915,1914,12,5,0.55,E339,,,,,,
234,1915,1914,12,6,0.08,E339,,,,,,
234,1915,1914,12,10,0.63,E339,,,,,,
234,1915,1914,12,11,1.00,E339,,,,,,
234,1915,1914,12,12,0.06,E339,,,,,,
234,1915,1914,12,16,0.65,E339,,,,,,
234,1915,1914,12,18,0.16,E339,,,,,,
234,1915,1914,12,20,0.22,E339,,,,,,
234,1915,1914,12,22,0.05,E339,,,,,,
234,1915,1914,12,27,0.12,E339,,,,,,
234,1915,1915,1,4,0.06,E339,,,,,,
234,1915,1915,1,6,0.03,E339,,,,,,
234,1915,1915,1,8,0.46,E339,,,,,,
234,1915,1915,1,22,0.05,E339,,,,,,
234,1915,1915,1,24,0.06,E339,,,,,,
234,1915,1915,1,25,0.11,E339,,,,,,
234,1915,1915,1,27,0.10,E339,,,,,,
234,1915,1915,1,28,0.22,E339,,,,,,
234,1915,1915,1,29,0.96,E339,,,,,,
234,1915,1915,1,30,2.24,E339,,,,,,
234,1915,1915,1,31,0.65,E339,,,,,,
234,1915,1915,2,2,0.98,E339,,,,,,
234,1915,1915,2,3,0.08,E339,,,,,,
234,1915,1915,2,7,1.35,E339,,,,,,
234,1915,1915,2,8,2.60,E339,,,,,,
234,1915,1915,2,9,0.83,E339,,,,,,
234,1915,1915,2,10,0.11,E339,,,,,,
234,1915,1915,2,15,0.38,E339,,,,,,
234,1915,1915,2,16,0.15,E339,,,,,,
234,1915,1915,2,17,0.02,E339,,,,,,
234,1915,1915,2,18,0.48,E339,,,,,,
234,1915,1915,2,22,0.60,E339,,,,,,
234,1915,1915,2,28,0.45,E339,,,,,,
234,1915,1915,3,1,0.15,E339,,,,,,
234,1915,1915,3,2,0.02,E339,,,,,,
234,1915,1915,3,10,0.15,E339,,,,,,
234,1915,1915,3,27,0.03,E339,,,,,,
234,1915,1915,3,28,0.50,E339,,,,,,
234,1915,1915,3,31,0.30,E339,,,,,,
234,1915,1915,4,21,0.22,E339,,,,,,
234,1915,1915,4,26,0.11,E339,,,,,,
234,1915,1915,4,27,0.19,E339,,,,,,
234,1915,1915,4,28,0.17,E339,,,,,,
234,1915,1915,4,29,0.19,E339,,,,,,
234,1915,1915,4,30,0.09,E339,,,,,,
234,1915,1915,5,2,0.50,E339,,,,,,
234,1915,1915,5,4,1.00,E339,,,,,,
234,1915,1915,5,17,0.07,E339,,,,,,
234,1916,1915,9,10,0.05,E339,,,,,,
234,1916,1915,11,6,0.44,E339,,,,,,
234,1916,1915,11,9,0.13,E339,,,,,,
234,1916,1915,11,10,0.08,E339,,,,,,
234,1916,1915,12,4,2.20,E339,,,,,,
234,1916,1915,12,14,1.58,E339,,,,,,
234,1916,1915,12,30,0.28,E339,,,,,,
234,1916,1916,1,1,0.06,E339,,,,,,
234,1916,1916,1,2,2.01,E339,,,,,,
234,1916,1916,1,3,0.17,E339,,,,,,
234,1916,1916,1,4,2.55,E339,,,,,,
234,1916,1916,1,5,0.14,E339,,,,,,
234,1916,1916,1,9,0.68,E339,,,,,,
234,1916,1916,1,10,0.89,E339,,,,,,
234,1916,1916,1,14,0.70,E339,,,,,,
234,1916,1916,1,16,0.27,E339,,,,,,
234,1916,1916,1,17,3.36,E339,,,,,,
234,1916,1916,1,18,0.73,E339,,,,,,
234,1916,1916,1,19,0.52,E339,,,,,,
234,1916,1916,1,23,0.09,E339,,,,,,
234,1916,1916,1,24,0.27,E339,,,,,,
234,1916,1916,1,25,0.92,E339,,,,,,
234,1916,1916,1,27,3.10,E339,,,,,,
234,1916,1916,1,28,0.76,E339,,,,,,
234,1916,1916,2,5,0.10,E339,,,,,,
234,1916,1916,2,20,0.25,E339,,,,,,
234,1916,1916,2,26,0.35,E339,,,,,,
234,1916,1916,2,27,0.29,E339,,,,,,
234,1916,1916,2,28,0.76,E339,,,,,,
234,1916,1916,2,29,0.14,E339,,,,,,
234,1916,1916,3,1,0.19,E339,,,,,,
234,1916,1916,3,5,0.85,E339,,,,,,
234,1916,1916,3,17,0.05,E339,,,,,,
234,1916,1916,3,19,0.08,E339,,,,,,
234,1916,1916,3,20,0.52,E339,,,,,,
234,1916,1916,3,23,0.12,E339,,,,,,
234,1916,1916,4,11,0.30,E339,,,,,,
234,1916,1916,8,25,0.11,E339,,,,,,
234,1917,1916,9,30,1.90,E339,,,,,,
234,1917,1916,10,1,0.55,E339,,,,,,
234,1917,1916,10,2,0.66,E339,,,,,,
234,1917,1916,10,6,0.58,E339,,,,,,
234,1917,1916,10,9,0.32,E339,,,,,,
234,1917,1916,10,10,0.71,E339,,,,,,
234,1917,1916,11,5,0.10,E339,,,,,,
234,1917,1916,12,1,0.14,E339,,,,,,
234,1917,1916,12,2,2.00,E339,,,,,,
234,1917,1916,12,3,0.05,E339,,,,,,
234,1917,1916,12,4,0.07,E339,,,,,,
234,1917,1916,12,24,2.45,E339,,,,,,
234,1917,1916,12,26,0.25,E339,,,,,,
234,1917,1916,12,28,0.43,E339,,,,,,
234,1917,1916,12,29,0.18,E339,,,,,,
234,1917,1916,12,31,0.55,E339,,,,,,
234,1917,1917,1,1,0.48,E339,,,,,,
234,1917,1917,1,2,0.20,E339,,,,,,
234,1917,1917,1,3,0.40,E339,,,,,,
234,1917,1917,1,12,0.30,E339,,,,,,
234,1917,1917,1,13,0.05,E339,,,,,,
234,1917,1917,1,15,0.07,E339,,,,,,
234,1917,1917,1,18,0.45,E339,,,,,,
234,1917,1917,1,19,1.00,E339,,,,,,
234,1917,1917,1,20,0.10,E339,,,,,,
234,1917,1917,2,12,0.23,E339,,,,,,
234,1917,1917,2,17,0.13,E339,,,,,,
234,1917,1917,2,19,0.85,E339,,,,,,
234,1917,1917,2,20,1.65,E339,,,,,,
234,1917,1917,2,21,0.88,E339,,,,,,
234,1917,1917,2,22,0.92,E339,,,,,,
234,1917,1917,2,24,0.60,E339,,,,,,
234,1917,1917,2,25,2.35,E339,,,,,,
234,1917,1917,3,9,0.28,E339,,,,,,
234,1917,1917,4,16,0.18,E339,,,,,,
234,1917,1917,4,26,0.10,E339,,,,,,
234,1917,1917,5,16,0.09,E339,,,,,,
234,1917,1917,8,23,0.03,E339,,,,,,
234,1918,1917,9,29,0.05,E339,,,,,,
234,1918,1917,11,6,0.17,E339,,,,,,
234,1918,1917,12,25,0.03,E339,,,,,,
234,1918,1918,1,12,0.18,E339,,,,,,
234,1918,1918,1,25,0.08,E339,,,,,,
234,1918,1918,1,26,0.25,E339,,,,,,
234,1918,1918,2,7,0.33,E339,,,,,,
234,1918,1918,2,17,1.18,E339,,,,,,
234,1918,1918,2,18,0.05,E339,,,,,,
234,1918,1918,2,19,0.25,E339,,,,,,
234,1918,1918,2,20,3.90,E339,,,,,,
234,1918,1918,2,21,2.80,E339,,,,,,
234,1918,1918,2,22,0.83,E339,,,,,,
234,1918,1918,2,24,0.05,E339,,,,,,
234,1918,1918,2,25,1.00,E339,,,,,,
234,1918,1918,2,26,0.08,E339,,,,,,
234,1918,1918,3,5,0.48,E339,,,,,,
234,1918,1918,3,6,1.35,E339,,,,,,
234,1918,1918,3,7,1.57,E339,,,,,,
234,1918,1918,3,8,0.58,E339,,,,,,
234,1918,1918,3,10,0.38,E339,,,,,,
234,1918,1918,3,11,1.40,E339,,,,,,
234,1918,1918,3,12,0.48,E339,,,,,,
234,1918,1918,3,18,1.38,E339,,,,,,
234,1918,1918,3,19,2.75,E339,,,,,,
234,1918,1918,4,1,0.05,E339,,,,,,
234,1918,1918,7,1,0.25,E339,,,,,,
234,1918,1918,8,10,0.05,E339,,,,,,
234,1918,1918,8,11,0.03,E339,,,,,,
234,1918,1918,8,13,0.07,E339,,,,,,
234,1918,1918,8,14,0.06,E339,,,,,,
234,1918,1918,8,15,0.08,E339,,,,,,
234,1919,1918,9,13,0.25,E339,,,,,,
234,1919,1918,9,14,0.26,E339,,,,,,
234,1919,1918,9,26,1.23,E339,,,,,,
234,1919,1918,9,27,0.39,E339,,,,,,
234,1919,1918,10,15,0.02,E339,,,,,,
234,1919,1918,11,5,0.02,E339,,,,,,
234,1919,1918,11,13,0.14,E339,,,,,,
234,1919,1918,11,18,1.22,E339,,,,,,
234,1919,1918,11,19,1.39,E339,,,,,,
234,1919,1918,11,23,0.70,E339,,,,,,
234,1919,1918,11,24,0.17,E339,,,,,,
234,1919,1918,12,7,0.43,E339,,,,,,
234,1919,1918,12,9,0.28,E339,,,,,,
234,1919,1918,12,21,0.12,E339,,,,,,
234,1919,1919,1,19,0.43,E339,,,,,,
234,1919,1919,1,31,0.77,E339,,,,,,
234,1919,1919,2,1,0.05,E339,,,,,,
234,1919,1919,2,2,0.03,E339,,,,,,
234,1919,1919,2,9,0.03,E339,,,,,,
234,1919,1919,2,10,0.38,E339,,,,,,
234,1919,1919,2,11,0.95,E339,,,,,,
234,1919,1919,2,22,0.05,E339,,,,,,
234,1919,1919,2,23,0.10,E339,,,,,,
234,1919,1919,2,26,0.36,E339,,,,,,
234,1919,1919,3,2,0.08,E339,,,,,,
234,1919,1919,3,13,1.54,E339,,,,,,
234,1919,1919,3,14,1.00,E339,,,,,,
234,1919,1919,4,26,0.16,E339,,,,,,
234,1919,1919,4,27,0.01,E339,,,,,,
234,1919,1919,5,21,0.10,E339,,,,,,
234,1919,1919,5,22,0.18,E339,,,,,,
234,1919,1919,5,23,0.02,E339,,,,,,
234,1919,1919,5,28,0.75,E339,,,,,,
234,1919,1919,5,29,0.02,E339,,,,,,
234,1920,1919,9,29,0.84,E339,,,,,,
234,1920,1919,10,24,0.27,E339,,,,,,
234,1920,1919,11,26,0.12,E339,,,,,,
234,1920,1919,11,27,0.11,E339,,,,,,
234,1920,1919,12,2,0.17,E339,,,,,,
234,1920,1919,12,4,0.72,E339,,,,,,
234,1920,1919,12,5,0.60,E339,,,,,,
234,1920,1919,12,6,0.35,E339,,,,,,
234,1920,1919,12,11,0.27,E339,,,,,,
234,1920,1920,1,21,0.28,E339,,,,,,
234,1920,1920,1,22,0.05,E339,,,,,,
234,1920,1920,2,1,0.64,E339,,,,,,
234,1920,1920,2,2,2.14,E339,,,,,,
234,1920,1920,2,9,0.60,E339,,,,,,
234,1920,1920,2,19,0.61,E339,,,,,,
234,1920,1920,2,22,1.25,E339,,,,,,
234,1920,1920,2,28,0.43,E339,,,,,,
234,1920,1920,2,29,0.16,E339,,,,,,
234,1920,1920,3,1,0.96,E339,,,,,,
234,1920,1920,3,10,0.54,E339,,,,,,
234,1920,1920,3,15,0.22,E339,,,,,,
234,1920,1920,3,21,1.00,E339,,,,,,
234,1920,1920,3,22,0.64,E339,,,,,,
234,1920,1920,3,23,0.30,E339,,,,,,
234,1920,1920,3,26,0.54,E339,,,,,,
234,1920,1920,4,9,0.09,E339,,,,,,
234,1920,1920,4,16,0.66,E339,,,,,,
234,1920,1920,4,17,0.06,E339,,,,,,
234,1920,1920,6,28,0.08,E339,,,,,,
234,1921,1920,10,9,0.20,E339,,,,,,
234,1921,1920,10,18,0.20,E339,,,,,,
234,1921,1920,11,7,0.50,E339,,,,,,
234,1921,1920,11,8,0.06,E339,,,,,,
234,1921,1920,12,2,0.03,E339,,,,,,
234,1921,1920,12,7,0.25,E339,,,,,,
234,1921,1920,12,10,0.35,E339,,,,,,
234,1921,1920,12,11,0.05,E339,,,,,,
234,1921,1920,12,19,0.78,E339,,,,,,
234,1921,1920,12,25,0.05,E339,,,,,,
234,1921,1921,1,17,0.25,E339,,,,,,
234,1921,1921,1,18,2.06,E339,,,,,,
234,1921,1921,1,19,0.44,E339,,,,,,
234,1921,1921,1,20,0.65,E339,,,,,,
234,1921,1921,1,21,0.20,E339,,,,,,
234,1921,1921,1,27,1.15,E339,,,,,,
234,1921,1921,1,30,0.57,E339,,,,,,
234,1921,1921,2,4,0.06,E339,,,,,,
234,1921,1921,2,14,0.85,E339,,,,,,
234,1921,1921,2,17,0.67,E339,,,,,,
234,1921,1921,3,3,0.05,E339,,,,,,
234,1921,1921,3,12,0.50,E339,,,,,,
234,1921,1921,3,13,1.16,E339,,,,,,
234,1921,1921,3,14,0.02,E339,,,,,,
234,1921,1921,3,22,0.04,E339,,,,,,
234,1921,1921,4,11,0.38,E339,,,,,,
234,1921,1921,5,5,0.62,E339,,,,,,
234,1921,1921,5,6,0.36,E339,,,,,,
234,1921,1921,5,20,0.47,E339,,,,,,
234,1921,1921,5,21,0.98,E339,,,,,,
234,1921,1921,5,23,0.06,E339,,,,,,
234,1921,1921,5,28,0.20,E339,,,,,,
234,1921,1921,6,14,0.10,E339,,,,,,
234,1922,1921,9,17,0.17,E339,,,,,,
234,1922,1921,9,30,0.07,E339,,,,,,
234,1922,1921,10,23,0.32,E339,,,,,,
234,1922,1921,11,25,0.02,E339,,,,,,
234,1922,1921,12,18,0.45,E339,,,,,,
234,1922,1921,12,19,1.06,E339,,,,,,
234,1922,1921,12,20,0.77,E339,,,,,,
234,1922,1921,12,21,0.20,E339,,,,,,
234,1922,1921,12,22,1.26,E339,,,,,,
234,1922,1921,12,23,0.25,E339,,,,,,
234,1922,1921,12,24,0.67,E339,,,,,,
234,1922,1921,12,25,0.68,E339,,,,,,
234,1922,1921,12,26,1.66,E339,,,,,,
234,1922,1921,12,27,0.25,E339,,,,,,
234,1922,1922,1,2,1.52,E339,,,,,,
234,1922,1922,1,6,0.37,E339,,,,,,
234,1922,1922,1,29,1.39,E339,,,,,,
234,1922,1922,1,30,1.01,E339,,,,,,
234,1922,1922,1,31,0.35,E339,,,,,,
234,1922,1922,2,8,1.00,E339,,,,,,
234,1922,1922,2,9,0.56,E339,,,,,,
234,1922,1922,2,10,0.20,E339,,,,,,
234,1922,1922,2,11,0.23,E339,,,,,,
234,1922,1922,2,20,1.33,E339,,,,,,
234,1922,1922,2,24,0.16,E339,,,,,,
234,1922,1922,3,11,1.22,E339,,,,,,
234,1922,1922,3,16,1.40,E339,,,,,,
234,1922,1922,3,23,0.03,E339,,,,,,
234,1922,1922,3,29,0.08,E339,,,,,,
234,1922,1922,4,4,0.09,E339,,,,,,
234,1922,1922,5,8,0.45,E339,,,,,,
234,1923,1922,10,27,0.37,E339,,,,,,
234,1923,1922,11,8,0.79,E339,,,,,,
234,1923,1922,11,9,0.77,E339,,,,,,
234,1923,1922,11,10,0.22,E339,,,,,,
234,1923,1922,11,11,0.20,E339,,,,,,
234,1923,1922,12,3,0.72,E339,,,,,,
234,1923,1922,12,7,0.72,E339,,,,,,
234,1923,1922,12,8,0.30,E339,,,,,,
234,1923,1922,12,10,0.69,E339,,,,,,
234,1923,1922,12,13,4.01,E339,,,,,,
234,1923,1922,12,14,1.55,E339,,,,,,
234,1923,1922,12,15,0.14,E339,,,,,,
234,1923,1922,12,17,0.31,E339,,,,,,
234,1923,1922,12,28,0.27,E339,,,,,,
234,1923,1923,1,19,0.04,E339,,,,,,
234,1923,1923,1,23,0.45,E339,,,,,,
234,1923,1923,1,24,0.44,E339,,,,,,
234,1923,1923,1,25,0.45,E339,,,,,,
234,1923,1923,1,29,0.13,E339,,,,,,
234,1923,1923,1,30,0.27,E339,,,,,,
234,1923,1923,1,31,0.15,E339,,,,,,
234,1923,1923,2,1,0.03,E339,,,,,,
234,1923,1923,2,8,0.20,E339,,,,,,
234,1923,1923,2,11,0.68,E339,,,,,,
234,1923,1923,4,1,0.05,E339,,,,,,
234,1923,1923,4,2,0.58,E339,,,,,,
234,1923,1923,4,5,0.51,E339,,,,,,
234,1923,1923,4,6,0.63,E339,,,,,,
234,1923,1923,4,10,0.76,E339,,,,,,
234,1923,1923,4,16,0.05,E339,,,,,,
234,1923,1923,4,18,0.71,E339,,,,,,
234,1923,1923,6,15,0.03,E339,,,,,,
234,1923,1923,8,24,0.03,E339,,,,,,
234,1924,1923,9,22,0.13,E339,,,,,,
234,1924,1923,10,7,0.12,E339,,,,,,
234,1924,1923,10,31,0.13,E339,,,,,,
234,1924,1923,12,14,0.08,E339,,,,,,
234,1924,1924,1,26,0.13,E339,,,,,,
234,1924,1924,1,27,1.50,E339,,,,,,
234,1924,1924,2,9,0.06,E339,,,,,,
234,1924,1924,3,2,1.28,E339,,,,,,
234,1924,1924,3,4,0.15,E339,,,,,,
234,1924,1924,3,18,0.10,E339,,,,,,
234,1924,1924,3,21,0.02,E339,,,,,,
234,1924,1924,3,23,0.20,E339,,,,,,
234,1924,1924,3,24,0.33,E339,,,,,,
234,1924,1924,3,26,1.58,E339,,,,,,
234,1924,1924,4,2,0.26,E339,,,,,,
234,1924,1924,4,7,0.03,E339,,,,,,
234,1924,1924,4,23,0.33,E339,,,,,,
234,1925,1924,10,6,0.34,E339,,,,,,
234,1925,1924,10,29,0.51,E339,,,,,,
234,1925,1924,11,9,1.00,E339,,,,,,
234,1925,1924,11,10,0.20,E339,,,,,,
234,1925,1924,12,5,0.42,E339,,,,,,
234,1925,1924,12,8,0.40,E339,,,,,,
234,1925,1924,12,16,0.35,E339,,,,,,
234,1925,1924,12,21,0.03,E339,,,,,,
234,1925,1925,1,14,0.10,E339,,,,,,
234,1925,1925,1,26,0.50,E339,,,,,,
234,1925,1925,2,9,0.22,E339,,,,,,
234,1925,1925,2,12,0.75,E339,,,,,,
234,1925,1925,2,19,0.05,E339,,,,,,
234,1925,1925,2,20,0.13,E339,,,,,,
234,1925,1925,2,23,0.30,E339,,,,,,
234,1925,1925,3,6,0.27,E339,,,,,,
234,1925,1925,3,26,0.12,E339,,,,,,
234,1925,1925,3,29,1.58,E339,,,,,,
234,1925,1925,3,30,0.03,E339,,,,,,
234,1925,1925,3,31,0.79,E339,,,,,,
234,1925,1925,4,3,1.10,E339,,,,,,
234,1925,1925,4,4,0.45,E339,,,,,,
234,1925,1925,4,5,0.27,E339,,,,,,
234,1925,1925,4,22,0.07,E339,,,,,,
234,1925,1925,5,10,0.12,E339,,,,,,
234,1925,1925,5,13,0.62,E339,,,,,,
234,1925,1925,5,20,1.43,E339,,,,,,
234,1925,1925,5,26,0.06,E339,,,,,,
234,1925,1925,6,3,0.05,E339,,,,,,
234,1925,1925,7,14,0.05,E339,,,,,,
234,1926,1925,10,5,0.41,E339,,,,,,
234,1926,1925,10,10,0.14,E339,,,,,,
234,1926,1925,10,12,0.16,E339,,,,,,
234,1926,1925,11,23,0.80,E339,,,,,,
234,1926,1925,12,2,1.96,E339,,,,,,
234,1926,1925,12,18,0.55,E339,,,,,,
234,1926,1925,12,28,0.06,E339,,,,,,
234,1926,1926,1,17,0.02,E339,,,,,,
234,1926,1926,1,29,0.65,E339,,,,,,
234,1926,1926,1,31,1.41,E339,,,,,,
234,1926,1926,2,2,1.22,E339,,,,,,
234,1926,1926,2,10,0.90,E339,,,,,,
234,1926,1926,2,11,0.77,E339,,,,,,
234,1926,1926,2,12,1.11,E339,,,,,,
234,1926,1926,2,14,0.28,E339,,,,,,
234,1926,1926,3,3,0.10,E339,,,,,,
234,1926,1926,3,19,0.15,E339,,,,,,
234,1926,1926,4,2,0.07,E339,,,,,,
234,1926,1926,4,4,3.14,E339,,,,,,
234,1926,1926,4,5,1.14,E339,,,,,,
234,1926,1926,4,7,0.85,E339,,,,,,
234,1926,1926,4,8,0.68,E339,,,,,,
234,1926,1926,4,9,0.02,E339,,,,,,
234,1926,1926,4,16,0.17,E339,,,,,,
234,1926,1926,4,27,0.06,E339,,,,,,
234,1927,1926,10,1,0.36,E339,,,,,,
234,1927,1926,11,12,0.06,E339,,,,,,
234,1927,1926,11,24,2.97,E339,,,,,,
234,1927,1926,11,25,0.05,E339,,,,,,
234,1927,1926,11,26,3.76,E339,,,,,,
234,1927,1926,12,3,0.35,E339,,,,,,
234,1927,1926,12,21,0.22,E339,,,,,,
234,1927,1926,12,23,0.05,E339,,,,,,
234,1927,1927,1,6,0.46,E339,,,,,,
234,1927,1927,1,9,0.52,E339,,,,,,
234,1927,1927,1,10,0.27,E339,,,,,,
234,1927,1927,1,18,0.15,E339,,,,,,
234,1927,1927,1,19,0.42,E339,,,,,,
234,1927,1927,1,25,0.12,E339,,,,,,
234,1927,1927,2,4,2.00,E339,,,,,,
234,1927,1927,2,5,0.04,E339,,,,,,
234,1927,1927,2,11,0.04,E339,,,,,,
234,1927,1927,2,14,3.10,E339,,,,,,
234,1927,1927,2,15,1.50,E339,,,,,,
234,1927,1927,2,16,2.75,E339,,,,,,
234,1927,1927,2,18,0.20,E339,,,,,,
234,1927,1927,2,24,0.23,E339,,,,,,
234,1927,1927,3,3,1.50,E339,,,,,,
234,1927,1927,3,4,0.05,E339,,,,,,
234,1927,1927,3,5,0.10,E339,,,,,,
234,1927,1927,3,9,0.15,E339,,,,,,
234,1927,1927,3,28,0.46,E339,,,,,,
234,1927,1927,3,29,0.02,E339,,,,,,
234,1927,1927,4,10,0.71,E339,,,,,,
234,1927,1927,4,29,0.07,E339,,,,,,
234,1927,1927,8,17,0.05,E339,,,,,,
234,1928,1927,9,16,0.11,E339,,,,,,
234,1928,1927,10,25,0.22,E339,,,,,,
234,1928,1927,10,26,1.56,E339,,,,,,
234,1928,1927,10,27,0.52,E339,,,,,,
234,1928,1927,10,31,1.18,E339,,,,,,
234,1928,1927,11,5,0.04,E339,,,,,,
234,1928,1927,11,9,1.15,E339,,,,,,
234,1928,1927,11,12,0.30,E339,,,,,,
234,1928,1927,12,9,0.37,E339,,,,,,
234,1928,1927,12,10,0.18,E339,,,,,,
234,1928,1927,12,14,0.13,E339,,,,,,
234,1928,1927,12,21,0.13,E339,,,,,,
234,1928,1927,12,25,1.62,E339,,,,,,
234,1928,1927,12,26,0.50,E339,,,,,,
234,1928,1927,12,29,0.35,E339,,,,,,
234,1928,1928,2,3,0.87,E339,,,,,,
234,1928,1928,2,4,0.92,E339,,,,,,
234,1928,1928,2,5,0.16,E339,,,,,,
234,1928,1928,3,3,1.32,E339,,,,,,
234,1928,1928,3,5,0.20,E339,,,,,,
234,1928,1928,3,6,0.04,E339,,,,,,
234,1928,1928,3,23,0.60,E339,,,,,,
234,1928,1928,3,24,0.05,E339,,,,,,
234,1928,1928,3,28,0.25,E339,,,,,,
234,1928,1928,4,2,0.17,E339,,,,,,
234,1928,1928,5,7,0.07,E339,,,,,,
234,1928,1928,5,8,0.43,E339,,,,,,
234,1928,1928,6,19,0.05,E339,,,,,,
234,1929,1928,10,13,0.10,E339,,,,,,
234,1929,1928,11,12,1.00,E339,,,,,,
234,1929,1928,11,14,1.46,E339,,,,,,
234,1929,1928,12,2,2.10,E339,,,,,,
234,1929,1928,12,3,0.06,E339,,,,,,
234,1929,1928,12,10,0.65,E339,,,,,,
234,1929,1928,12,12,1.60,E339,,,,,,
234,1929,1929,1,16,0.73,E339,,,,,,
234,1929,1929,1,20,0.80,E339,,,,,,
234,1929,1929,2,1,0.13,E339,,,,,,
234,1929,1929,2,2,0.12,E339,,,,,,
234,1929,1929,2,3,0.75,E339,,,,,,
234,1929,1929,2,4,0.82,E339,,,,,,
234,1929,1929,2,17,0.41,E339,,,,,,
234,1929,1929,2,18,0.05,E339,,,,,,
234,1929,1929,3,11,2.32,E339,,,,,,
234,1929,1929,3,24,0.07,E339,,,,,,
234,1929,1929,4,3,0.60,E339,,,,,,
234,1929,1929,4,4,0.53,E339,,,,,,
234,1929,1929,4,18,0.04,E339,,,,,,
234,1929,1929,6,8,0.15,E339,,,,,,
234,1929,1929,6,15,0.05,E339,,,,,,
234,1930,1929,9,18,0.05,E339,,,,,,
234,1930,1930,1,5,0.83,E339,,,,,,
234,1930,1930,1,7,0.32,E339,,,,,,
234,1930,1930,1,9,0.94,E339,,,,,,
234,1930,1930,1,11,1.17,E339,,,,,,
234,1930,1930,1,12,1.11,E339,,,,,,
234,1930,1930,1,13,0.37,E339,,,,,,
234,1930,1930,1,14,1.00,E339,,,,,,
234,1930,1930,1,26,0.08,E339,,,,,,
234,1930,1930,2,20,0.16,E339,,,,,,
234,1930,1930,2,21,0.10,E339,,,,,,
234,1930,1930,2,22,0.95,E339,,,,,,
234,1930,1930,3,3,0.10,E339,,,,,,
234,1930,1930,3,4,0.50,E339,,,,,,
234,1930,1930,3,5,0.46,E339,,,,,,
234,1930,1930,3,13,1.65,E339,,,,,,
234,1930,1930,3,14,1.85,E339,,,,,,
234,1930,1930,3,15,0.22,E339,,,,,,
234,1930,1930,3,16,0.15,E339,,,,,,
234,1930,1930,4,13,0.13,E339,,,,,,
234,1930,1930,4,14,0.31,E339,,,,,,
234,1930,1930,4,30,0.51,E339,,,,,,
234,1930,1930,5,2,0.03,E339,,,,,,
234,1930,1930,5,3,0.60,E339,,,,,,
234,1930,1930,6,18,0.12,E339,,,,,,
234,1931,1930,9,29,0.01,E339,,,,,,
234,1931,1930,10,8,0.04,E339,,,,,,
234,1931,1930,11,13,0.17,E339,,,,,,
234,1931,1930,11,15,0.25,E339,,,,,,
234,1931,1930,11,16,0.73,E339,,,,,,
234,1931,1930,11,25,1.35,E339,,,,,,
234,1931,1930,11,27,0.14,E339,,,,,,
