station id,water year,year,month,day,daily rain,code,,,,,,
208,1969,1969,2,28,0.77,P383,,,,,,
208,1969,1969,3,10,0.1,P383,,,,,,
208,1969,1969,3,11,0.04,P383,,,,,,
208,1969,1969,3,21,0.23,P383,,,,,,
208,1969,1969,3,22,0.12,P383,,,,,,
208,1969,1969,4,3,0.84,P383,,,,,,
208,1969,1969,4,5,0.93,P383,,,,,,
208,1969,1969,4,10,0.02,P383,,,,,,
208,1969,1969,4,23,0.02,P383,,,,,,
208,1969,1969,5,31,0.16,P383,,,,,,
208,1969,1969,6,1,0.08,P383,,,,,,
208,1970,1969,11,6,1.11,P383,,,,,,
208,1970,1969,11,7,0.97,P383,,,,,,
208,1970,1969,11,8,0.16,P383,,,,,,
208,1970,1969,11,10,0.03,P383,,,,,,
208,1970,1969,12,9,0.18,P383,,,,,,
208,1970,1969,12,20,0.02,P383,,,,,,
208,1970,1969,12,21,0.02,P383,,,,,,
208,1970,1970,1,10,1.2,P383,,,,,,
208,1970,1970,1,11,0.06,P383,,,,,,
208,1970,1970,1,12,0.29,P383,,,,,,
208,1970,1970,1,15,0.05,P383,,,,,,
208,1970,1970,1,16,0.72,P383,,,,,,
208,1970,1970,1,17,0.51,P383,,,,,,
208,1970,1970,1,20,0.01,P383,,,,,,
208,1970,1970,1,24,0.18,P383,,,,,,
208,1970,1970,2,10,0.82,P383,,,,,,
208,1970,1970,2,11,0.49,P383,,,,,,
208,1970,1970,2,13,0.12,P383,,,,,,
208,1970,1970,2,28,0.86,P383,,,,,,
208,1970,1970,3,1,3.32,P383,,,,,,
208,1970,1970,3,2,1.02,P383,,,,,,
208,1970,1970,3,5,1.45,P383,,,,,,
208,1971,1970,10,21,0.05,P383,,,,,,
208,1971,1970,11,5,0.12,P383,,,,,,
208,1971,1970,11,6,0.53,P383,,,,,,
208,1971,1970,11,7,0.04,P383,,,,,,
208,1971,1970,11,26,0.73,P383,,,,,,
208,1971,1970,11,28,0.02,P383,,,,,,
208,1971,1970,11,29,2.56,P383,,,,,,
208,1971,1970,11,30,0.72,P383,,,,,,
208,1971,1970,12,2,0.34,P383,,,,,,
208,1971,1970,12,3,0.08,P383,,,,,,
208,1971,1970,12,9,0.06,P383,,,,,,
208,1971,1970,12,14,0.04,P383,,,,,,
208,1971,1970,12,17,0.39,P383,,,,,,
208,1971,1970,12,19,2.14,P383,,,,,,
208,1971,1970,12,20,0.34,P383,,,,,,
208,1971,1970,12,21,1.18,P383,,,,,,
208,1971,1970,12,22,0.17,P383,,,,,,
208,1971,1970,12,27,0.19,P383,,,,,,
208,1971,1970,12,28,0.16,P383,,,,,,
208,1971,1971,1,2,0.14,P383,,,,,,
208,1971,1971,1,12,0.3,P383,,,,,,
208,1971,1971,1,13,0.4,P383,,,,,,
208,1971,1971,1,14,0.31,P383,,,,,,
208,1971,1971,1,21,0.02,P383,,,,,,
208,1971,1971,2,17,2.08,P383,,,,,,
208,1971,1971,2,18,0.02,P383,,,,,,
208,1971,1971,3,13,0.86,P383,,,,,,
208,1971,1971,4,14,0.5,P383,,,,,,
208,1971,1971,4,17,0.04,P383,,,,,,
208,1971,1971,4,18,0.02,P383,,,,,,
208,1971,1971,5,3,0.02,P383,,,,,,
208,1971,1971,5,6,0.04,P383,,,,,,
208,1971,1971,5,7,0.29,P383,,,,,,
208,1971,1971,5,28,1.74,P383,,,,,,
208,1972,1971,10,24,0.13,P383,,,,,,
208,1972,1971,11,12,0.55,P383,,,,,,
208,1972,1971,12,3,0.05,P383,,,,,,
208,1972,1971,12,13,0.23,P383,,,,,,
208,1972,1971,12,22,0.94,P383,,,,,,
208,1972,1971,12,23,0.57,P383,,,,,,
208,1972,1971,12,24,0.99,P383,,,,,,
208,1972,1971,12,25,0.63,P383,,,,,,
208,1972,1971,12,26,1.04,P383,,,,,,
208,1972,1971,12,27,2.12,P383,,,,,,
208,1972,1971,12,28,0.28,P383,,,,,,
208,1972,1971,12,29,0.1,P383,,,,,,
208,1972,1972,1,5,0.19,P383,,,,,,
208,1972,1972,1,6,0.28,P383,,,,,,
208,1972,1972,1,28,0.16,P383,,,,,,
208,1972,1972,4,10,0.04,P383,,,,,,
208,1972,1972,4,11,0.12,P383,,,,,,
208,1972,1972,6,7,0.04,P383,,,,,,
208,1972,1972,6,8,0.01,P383,,,,,,
208,1972,1972,6,9,0.05,P383,,,,,,
208,1973,1972,10,14,0.22,P383,,,,,,
208,1973,1972,11,4,0.13,P383,,,,,,
208,1973,1972,11,11,0.48,P383,,,,,,
208,1973,1972,11,12,0.04,P383,,,,,,
208,1973,1972,11,14,1.61,P383,,,,,,
208,1973,1972,11,15,0.2,P383,,,,,,
208,1973,1972,11,16,1.26,P383,,,,,,
208,1973,1972,11,17,0.93,P383,,,,,,
208,1973,1972,12,4,0.71,P383,,,,,,
208,1973,1972,12,7,0.15,P383,,,,,,
208,1973,1972,12,8,0.02,P383,,,,,,
208,1973,1973,1,9,0.55,P383,,,,,,
208,1973,1973,1,10,0.19,P383,,,,,,
208,1973,1973,1,16,0.07,P383,,,,,,
208,1973,1973,1,17,2.08,P383,,,,,,
208,1973,1973,1,18,0.12,P383,,,,,,
208,1973,1973,1,19,3.14,P383,,,,,,
208,1973,1973,1,30,0.02,P383,,,,,,
208,1973,1973,2,4,0.93,P383,,,,,,
208,1973,1973,2,5,0.04,P383,,,,,,
208,1973,1973,2,6,0.69,P383,,,,,,
208,1973,1973,2,7,1.8,P383,,,,,,
208,1973,1973,2,10,0.49,P383,,,,,,
208,1973,1973,2,11,2.86,P383,,,,,,
208,1973,1973,2,12,0.32,P383,,,,,,
208,1973,1973,2,13,0.85,P383,,,,,,
208,1973,1973,2,14,0.2,P383,,,,,,
208,1973,1973,2,15,0.04,P383,,,,,,
208,1973,1973,2,24,0.27,P383,,,,,,
208,1973,1973,2,25,0.2,P383,,,,,,
208,1973,1973,2,27,0.12,P383,,,,,,
208,1973,1973,2,28,1.66,P383,,,,,,
208,1973,1973,3,7,0.56,P383,,,,,,
208,1973,1973,3,8,0.52,P383,,,,,,
208,1973,1973,3,9,0.15,P383,,,,,,
208,1973,1973,3,11,0.23,P383,,,,,,
208,1973,1973,3,20,1.2,P383,,,,,,
208,1973,1973,3,22,0.38,P383,,,,,,
208,1973,1973,4,28,0.05,P383,,,,,,
208,1973,1973,5,12,0.05,P383,,,,,,
208,1973,1973,5,14,0.07,P383,,,,,,
208,1973,1973,5,19,0.03,P383,,,,,,
208,1973,1973,5,31,0.05,P383,,,,,,
208,1973,1973,6,10,0.04,P383,,,,,,
208,1973,1973,8,5,0.08,P383,,,,,,
208,1973,1973,8,6,0.04,P383,,,,,,
208,1974,1973,10,8,0.13,P383,,,,,,
208,1974,1973,10,23,0.44,P383,,,,,,
208,1974,1973,11,1,0.81,P383,,,,,,
208,1974,1973,11,12,0.09,P383,,,,,,
208,1974,1973,11,17,0.28,P383,,,,,,
208,1974,1973,11,18,1.05,P383,,,,,,
208,1974,1973,11,23,0.56,P383,,,,,,
208,1974,1973,12,1,0.81,P383,,,,,,
208,1974,1973,12,2,0.13,P383,,,,,,
208,1974,1973,12,15,0.01,P383,,,,,,
208,1974,1973,12,22,0.15,P383,,,,,,
208,1974,1973,12,28,0.09,P383,,,,,,
208,1974,1974,1,1,0.22,P383,,,,,,
208,1974,1974,1,4,1.51,P383,,,,,,
208,1974,1974,1,5,0.4,P383,,,,,,
208,1974,1974,1,6,0.51,P383,,,,,,
208,1974,1974,1,7,2.94,P383,,,,,,
208,1974,1974,1,8,1.68,P383,,,,,,
208,1974,1974,1,9,0.08,P383,,,,,,
208,1974,1974,1,12,0.2,P383,,,,,,
208,1974,1974,1,17,0.9,P383,,,,,,
208,1974,1974,1,18,0.06,P383,,,,,,
208,1974,1974,1,21,0.2,P383,,,,,,
208,1974,1974,2,28,0.14,P383,,,,,,
208,1974,1974,3,2,1.63,P383,,,,,,
208,1974,1974,3,3,0.41,P383,,,,,,
208,1974,1974,3,8,1.02,P383,,,,,,
208,1974,1974,3,26,0.1,P383,,,,,,
208,1974,1974,3,27,0.74,P383,,,,,,
208,1974,1974,3,29,0.06,P383,,,,,,
208,1974,1974,3,31,0.26,P383,,,,,,
208,1974,1974,4,2,0.25,P383,,,,,,
208,1975,1974,10,1,0.04,P383,,,,,,
208,1975,1974,10,8,0.09,P383,,,,,,
208,1975,1974,10,28,0.45,P383,,,,,,
208,1975,1974,10,29,0.31,P383,,,,,,
208,1975,1974,11,22,0.13,P383,,,,,,
208,1975,1974,12,4,5.62,P383,,,,,,
208,1975,1974,12,28,1.13,P383,,,,,,
208,1975,1974,12,29,0.97,P383,,,,,,
208,1975,1975,2,1,0.28,P383,,,,,,
208,1975,1975,2,2,0.1,P383,,,,,,
208,1975,1975,2,3,1.78,P383,,,,,,
208,1975,1975,2,4,0.05,P383,,,,,,
208,1975,1975,2,5,0.2,P383,,,,,,
208,1975,1975,2,9,0.89,P383,,,,,,
208,1975,1975,2,10,0.77,P383,,,,,,
208,1975,1975,2,13,0.04,P383,,,,,,
208,1975,1975,3,4,0.02,P383,,,,,,
208,1975,1975,3,5,0.04,P383,,,,,,
208,1975,1975,3,6,1,P383,,,,,,
208,1975,1975,3,7,0.41,P383,,,,,,
208,1975,1975,3,8,1.29,P383,,,,,,
208,1975,1975,3,9,0.13,P383,,,,,,
208,1975,1975,3,10,0.13,P383,,,,,,
208,1975,1975,3,11,0.14,P383,,,,,,
208,1975,1975,3,14,0.53,P383,,,,,,
208,1975,1975,3,16,0.09,P383,,,,,,
208,1975,1975,3,22,0.4,P383,,,,,,
208,1975,1975,4,5,0.18,P383,,,,,,
208,1975,1975,4,6,0.53,P383,,,,,,
208,1975,1975,4,7,0.28,P383,,,,,,
208,1975,1975,4,9,0.06,P383,,,,,,
208,1975,1975,4,15,0.06,P383,,,,,,
208,1975,1975,4,25,0.04,P383,,,,,,
208,1976,1975,9,8,0.03,P383,,,,,,
208,1976,1975,9,10,0.12,P383,,,,,,
208,1976,1975,10,11,0.18,P383,,,,,,
208,1976,1975,11,28,0.05,P383,,,,,,
208,1976,1975,11,29,0.04,P383,,,,,,
208,1976,1975,12,10,0.08,P383,,,,,,
208,1976,1975,12,12,0.2,P383,,,,,,
208,1976,1976,2,5,0.2,P383,,,,,,
208,1976,1976,2,6,0.99,P383,,,,,,
208,1976,1976,2,7,1.23,P383,,,,,,
208,1976,1976,2,8,0.72,P383,,,,,,
208,1976,1976,2,9,2.29,P383,,,,,,
208,1976,1976,2,10,1.14,P383,,,,,,
208,1976,1976,2,24,0.02,P383,,,,,,
208,1976,1976,3,1,1.38,P383,,,,,,
208,1976,1976,3,3,0.77,P383,,,,,,
208,1976,1976,3,10,0.16,P383,,,,,,
208,1976,1976,4,4,0.16,P383,,,,,,
208,1976,1976,4,5,0.02,P383,,,,,,
208,1976,1976,4,8,0.34,P383,,,,,,
208,1976,1976,4,11,0.08,P383,,,,,,
208,1976,1976,4,13,0.29,P383,,,,,,
208,1976,1976,4,14,0.01,P383,,,,,,
208,1976,1976,5,7,0.03,P383,,,,,,
208,1976,1976,6,9,0.05,P383,,,,,,
208,1976,1976,6,10,0.18,P383,,,,,,
208,1977,1976,9,6,0.04,P383,,,,,,
208,1977,1976,9,10,0.14,P383,,,,,,
208,1977,1976,9,11,2.36,P383,,,,,,
208,1977,1976,9,12,0.09,P383,,,,,,
208,1977,1976,9,15,0.1,P383,,,,,,
208,1977,1976,9,16,0.01,P383,,,,,,
208,1977,1976,9,29,2.71,P383,,,,,,
208,1977,1976,9,30,0.2,P383,,,,,,
208,1977,1976,11,12,0.44,P383,,,,,,
208,1977,1976,11,13,0.01,P383,,,,,,
208,1977,1976,11,15,0.01,P383,,,,,,
208,1977,1976,12,30,0.41,P383,,,,,,
208,1977,1976,12,31,0.32,P383,,,,,,
208,1977,1977,1,1,0.09,P383,,,,,,
208,1977,1977,1,3,2.62,P383,,,,,,
208,1977,1977,1,6,0.53,P383,,,,,,
208,1977,1977,1,7,0.36,P383,,,,,,
208,1977,1977,1,21,0.04,P383,,,,,,
208,1977,1977,1,28,0.23,P383,,,,,,
208,1977,1977,2,23,0.23,P383,,,,,,
208,1977,1977,3,15,0.92,P383,,,,,,
208,1977,1977,3,16,0.09,P383,,,,,,
208,1977,1977,3,25,0.69,P383,,,,,,
208,1977,1977,5,1,0.06,P383,,,,,,
208,1977,1977,5,7,0.77,P383,,,,,,
208,1977,1977,5,8,0.85,P383,,,,,,
208,1977,1977,5,9,1.74,P383,,,,,,
208,1977,1977,5,10,0.33,P383,,,,,,
208,1977,1977,5,12,0.03,P383,,,,,,
208,1977,1977,5,13,0.12,P383,,,,,,
208,1977,1977,5,23,0.02,P383,,,,,,
208,1977,1977,6,8,0.02,P383,,,,,,
208,1977,1977,6,9,0.09,P383,,,,,,
208,1977,1977,8,1,0.04,P383,,,,,,
208,1977,1977,8,16,0.06,P383,,,,,,
208,1977,1977,8,17,0.49,P383,,,,,,
208,1977,1977,8,31,0.02,P383,,,,,,
208,1978,1977,11,5,0.27,P383,,,,,,
208,1978,1977,12,18,0.71,P383,,,,,,
208,1978,1977,12,22,0.07,P383,,,,,,
208,1978,1977,12,24,0.02,P383,,,,,,
208,1978,1977,12,26,0.24,P383,,,,,,
208,1978,1977,12,27,0.78,P383,,,,,,
208,1978,1977,12,28,4.18,P383,,,,,,
208,1978,1977,12,29,0.58,P383,,,,,,
208,1978,1978,1,3,0.07,P383,,,,,,
208,1978,1978,1,4,0.24,P383,,,,,,
208,1978,1978,1,5,1.07,P383,,,,,,
208,1978,1978,1,6,0.63,P383,,,,,,
208,1978,1978,1,9,0.05,P383,,,,,,
208,1978,1978,1,10,0.8,P383,,,,,,
208,1978,1978,1,13,0.01,P383,,,,,,
208,1978,1978,1,14,0.04,P383,,,,,,
208,1978,1978,1,15,2.39,P383,,,,,,
208,1978,1978,1,16,0.04,P383,,,,,,
208,1978,1978,1,17,2.8,P383,,,,,,
208,1978,1978,1,19,0.69,P383,,,,,,
208,1978,1978,2,5,0.62,P383,,,,,,
208,1978,1978,2,6,0.13,P383,,,,,,
208,1978,1978,2,8,1.15,P383,,,,,,
208,1978,1978,2,9,2.44,P383,,,,,,
208,1978,1978,2,10,4.41,P383,,,,,,
208,1978,1978,2,13,0.85,P383,,,,,,
208,1978,1978,2,14,0.01,P383,,,,,,
208,1978,1978,2,27,0.02,P383,,,,,,
208,1978,1978,3,1,2.31,P383,,,,,,
208,1978,1978,3,2,0.77,P383,,,,,,
208,1978,1978,3,3,0.64,P383,,,,,,
208,1978,1978,3,4,3.05,P383,,,,,,
208,1978,1978,3,5,0.77,P383,,,,,,
208,1978,1978,3,6,0.24,P383,,,,,,
208,1978,1978,3,9,0.01,P383,,,,,,
208,1978,1978,3,10,0.6,P383,,,,,,
208,1978,1978,3,21,0.09,P383,,,,,,
208,1978,1978,3,22,1.25,P383,,,,,,
208,1978,1978,3,29,0.03,P383,,,,,,
208,1978,1978,3,30,0.08,P383,,,,,,
208,1978,1978,3,31,1.55,P383,,,,,,
208,1978,1978,4,1,0.28,P383,,,,,,
208,1978,1978,4,4,0.45,P383,,,,,,
208,1978,1978,4,7,0.36,P383,,,,,,
208,1978,1978,4,12,0.04,P383,,,,,,
208,1978,1978,4,15,0.07,P383,,,,,,
208,1978,1978,4,16,1.05,P383,,,,,,
208,1978,1978,4,25,0.16,P383,,,,,,
208,1978,1978,4,26,0.03,P383,,,,,,
208,1978,1978,6,1,0.09,P383,,,,,,
208,1978,1978,8,12,0.04,P383,,,,,,
208,1978,1978,8,13,0.04,P383,,,,,,
208,1979,1978,9,4,0.12,P383,,,,,,
208,1979,1978,9,5,0.11,P383,,,,,,
208,1979,1978,9,6,1.16,P383,,,,,,
208,1979,1978,10,31,0.09,P383,,,,,,
208,1979,1978,11,11,0.2,P383,,,,,,
208,1979,1978,11,12,0.38,P383,,,,,,
208,1979,1978,11,14,0.31,P383,,,,,,
208,1979,1978,11,21,0.09,P383,,,,,,
208,1979,1978,11,22,0.34,P383,,,,,,
208,1979,1978,11,23,0.48,P383,,,,,,
208,1979,1978,12,17,0.06,P383,,,,,,
208,1979,1978,12,18,0.77,P383,,,,,,
208,1979,1978,12,19,1.32,P383,,,,,,
208,1979,1979,1,5,0.56,P383,,,,,,
208,1979,1979,1,6,0.61,P383,,,,,,
208,1979,1979,1,9,0.18,P383,,,,,,
208,1979,1979,1,15,0.64,P383,,,,,,
208,1979,1979,1,16,0.25,P383,,,,,,
208,1979,1979,1,17,0.11,P383,,,,,,
208,1979,1979,1,19,0.32,P383,,,,,,
208,1979,1979,1,30,0.01,P383,,,,,,
208,1979,1979,1,31,0.55,P383,,,,,,
208,1979,1979,2,1,1.35,P383,,,,,,
208,1979,1979,2,2,0.1,P383,,,,,,
208,1979,1979,2,3,0.31,P383,,,,,,
208,1979,1979,2,14,0.99,P383,,,,,,
208,1979,1979,2,16,0.18,P383,,,,,,
208,1979,1979,2,19,0.03,P383,,,,,,
208,1979,1979,2,21,1.08,P383,,,,,,
208,1979,1979,2,22,0.31,P383,,,,,,
208,1979,1979,2,23,0.71,P383,,,,,,
208,1979,1979,3,1,0.89,P383,,,,,,
208,1979,1979,3,13,0.02,P383,,,,,,
208,1979,1979,3,16,0.16,P383,,,,,,
208,1979,1979,3,17,0.89,P383,,,,,,
208,1979,1979,3,19,0.17,P383,,,,,,
208,1979,1979,3,20,0.41,P383,,,,,,
208,1979,1979,3,21,0.4,P383,,,,,,
208,1979,1979,3,27,2.64,P383,,,,,,
208,1979,1979,3,28,1.25,P383,,,,,,
208,1979,1979,3,29,0.78,P383,,,,,,
208,1979,1979,5,20,0.03,P383,,,,,,
208,1979,1979,5,27,0.05,P383,,,,,,
208,1979,1979,8,29,0.16,P383,,,,,,
208,1980,1979,9,29,0.71,P383,,,,,,
208,1980,1979,10,20,0.65,P383,,,,,,
208,1980,1979,11,4,0.13,P383,,,,,,
208,1980,1979,11,8,0.52,P383,,,,,,
208,1980,1979,12,21,0.06,P383,,,,,,
208,1980,1979,12,25,1.17,P383,,,,,,
208,1980,1980,1,7,0.05,P383,,,,,,
208,1980,1980,1,8,0.04,P383,,,,,,
208,1980,1980,1,9,1.46,P383,,,,,,
208,1980,1980,1,10,0.62,P383,,,,,,
208,1980,1980,1,11,1.58,P383,,,,,,
208,1980,1980,1,12,0.49,P383,,,,,,
208,1980,1980,1,13,0.09,P383,,,,,,
208,1980,1980,1,14,1.01,P383,,,,,,
208,1980,1980,1,15,0.25,P383,,,,,,
208,1980,1980,1,16,0.02,P383,,,,,,
208,1980,1980,1,17,0.05,P383,,,,,,
208,1980,1980,1,18,0.14,P383,,,,,,
208,1980,1980,1,29,0.98,P383,,,,,,
208,1980,1980,2,13,0.04,P383,,,,,,
208,1980,1980,2,14,0.5,P383,,,,,,
208,1980,1980,2,15,0.77,P383,,,,,,
208,1980,1980,2,16,0.45,P383,,,,,,
208,1980,1980,2,17,4.17,P383,,,,,,
208,1980,1980,2,18,2.58,P383,,,,,,
208,1980,1980,2,19,0.85,P383,,,,,,
208,1980,1980,2,20,0.67,P383,,,,,,
208,1980,1980,2,21,1.67,P383,,,,,,
208,1980,1980,2,22,0.01,P383,,,,,,
208,1980,1980,3,3,1.34,P383,,,,,,
208,1980,1980,3,4,0.09,P383,,,,,,
208,1980,1980,3,5,0.06,P383,,,,,,
208,1980,1980,3,6,1.8,P383,,,,,,
208,1980,1980,3,7,0.18,P383,,,,,,
208,1980,1980,3,11,0.02,P383,,,,,,
208,1980,1980,3,21,0.01,P383,,,,,,
208,1980,1980,3,26,0.18,P383,,,,,,
208,1980,1980,4,5,0.01,P383,,,,,,
208,1980,1980,4,22,0.09,P383,,,,,,
208,1980,1980,4,23,0.14,P383,,,,,,
208,1980,1980,4,29,0.52,P383,,,,,,
208,1980,1980,5,1,0.19,P383,,,,,,
208,1980,1980,7,2,0.04,P383,,,,,,
208,1981,1980,9,13,0.03,P383,,,,,,
208,1981,1980,12,4,1.08,P383,,,,,,
208,1981,1981,1,3,0.04,P383,,,,,,
208,1981,1981,1,5,0.03,P383,,,,,,
208,1981,1981,1,6,0.01,P383,,,,,,
208,1981,1981,1,23,0.06,P383,,,,,,
208,1981,1981,1,28,1.27,P383,,,,,,
208,1981,1981,1,29,0.67,P383,,,,,,
208,1981,1981,1,30,0.76,P383,,,,,,
208,1981,1981,2,9,1.5,P383,,,,,,
208,1981,1981,2,26,0.45,P383,,,,,,
208,1981,1981,2,28,0.04,P383,,,,,,
208,1981,1981,3,1,1.6,P383,,,,,,
208,1981,1981,3,2,1.25,P383,,,,,,
208,1981,1981,3,3,0.28,P383,,,,,,
208,1981,1981,3,5,1.52,P383,,,,,,
208,1981,1981,3,19,0.02,P383,,,,,,
208,1981,1981,3,20,0.69,P383,,,,,,
208,1981,1981,3,21,0.02,P383,,,,,,
208,1981,1981,3,22,0.16,P383,,,,,,
208,1981,1981,3,23,0.12,P383,,,,,,
208,1981,1981,3,26,0.03,P383,,,,,,
208,1981,1981,4,12,0.13,P383,,,,,,
208,1981,1981,4,18,0.28,P383,,,,,,
208,1981,1981,4,19,0.36,P383,,,,,,
208,1981,1981,4,24,0.04,P383,,,,,,
208,1982,1981,9,3,0.18,P383,,,,,,
208,1982,1981,9,28,0.32,P383,,,,,,
208,1982,1981,11,14,0.71,P383,,,,,,
208,1982,1981,11,17,0.04,P383,,,,,,
208,1982,1981,11,27,0.42,P383,,,,,,
208,1982,1981,11,28,0.64,P383,,,,,,
208,1982,1981,11,29,0.04,P383,,,,,,
208,1982,1981,12,21,0.04,P383,,,,,,
208,1982,1981,12,30,0.85,P383,,,,,,
208,1982,1982,1,1,0.23,P383,,,,,,
208,1982,1982,1,2,0.06,P383,,,,,,
208,1982,1982,1,3,0.03,P383,,,,,,
208,1982,1982,1,5,0.75,P383,,,,,,
208,1982,1982,1,6,0.01,P383,,,,,,
208,1982,1982,1,11,0.01,P383,,,,,,
208,1982,1982,1,20,0.8,P383,,,,,,
208,1982,1982,1,21,1.16,P383,,,,,,
208,1982,1982,1,22,0.01,P383,,,,,,
208,1982,1982,1,29,0.04,P383,,,,,,
208,1982,1982,2,11,0.4,P383,,,,,,
208,1982,1982,2,16,0.05,P383,,,,,,
208,1982,1982,2,17,0.1,P383,,,,,,
208,1982,1982,3,2,0.47,P383,,,,,,
208,1982,1982,3,3,0.05,P383,,,,,,
208,1982,1982,3,8,0.01,P383,,,,,,
208,1982,1982,3,11,0.06,P383,,,,,,
208,1982,1982,3,12,1.07,P383,,,,,,
208,1982,1982,3,15,0.45,P383,,,,,,
208,1982,1982,3,16,0.17,P383,,,,,,
208,1982,1982,3,17,1.59,P383,,,,,,
208,1982,1982,3,18,0.62,P383,,,,,,
208,1982,1982,3,19,0.04,P383,,,,,,
208,1982,1982,3,26,0.3,P383,,,,,,
208,1982,1982,3,27,0.04,P383,,,,,,
208,1982,1982,3,29,0.34,P383,,,,,,
208,1982,1982,3,30,0.33,P383,,,,,,
208,1982,1982,4,1,1.05,P383,,,,,,
208,1982,1982,4,2,0.11,P383,,,,,,
208,1982,1982,4,11,0.34,P383,,,,,,
208,1982,1982,4,12,1.2,P383,,,,,,
208,1982,1982,5,8,0.04,P383,,,,,,
208,1982,1982,5,21,0.04,P383,,,,,,
208,1982,1982,5,25,0.03,P383,,,,,,
208,1982,1982,5,26,0.04,P383,,,,,,
208,1982,1982,6,17,0.07,P383,,,,,,
208,1982,1982,6,21,0.02,P383,,,,,,
208,1982,1982,6,22,0.02,P383,,,,,,
208,1983,1982,9,9,0.12,P383,,,,,,
208,1983,1982,9,10,0.02,P383,,,,,,
208,1983,1982,9,16,0.08,P383,,,,,,
208,1983,1982,9,25,0.04,P383,,,,,,
208,1983,1982,9,26,0.96,P383,,,,,,
208,1983,1982,9,27,0.1,P383,,,,,,
208,1983,1982,10,24,0.02,P383,,,,,,
208,1983,1982,10,26,0.09,P383,,,,,,
208,1983,1982,10,31,0.47,P383,,,,,,
208,1983,1982,11,9,0.02,P383,,,,,,
208,1983,1982,11,11,2.24,P383,,,,,,
208,1983,1982,11,19,1.01,P383,,,,,,
208,1983,1982,11,23,0.04,P383,,,,,,
208,1983,1982,11,24,0.07,P383,,,,,,
208,1983,1982,11,29,0.6,P383,,,,,,
208,1983,1982,11,30,1.56,P383,,,,,,
208,1983,1982,12,1,0.16,P383,,,,,,
208,1983,1982,12,10,0.05,P383,,,,,,
208,1983,1982,12,22,1.15,P383,,,,,,
208,1983,1982,12,23,1.74,P383,,,,,,
208,1983,1982,12,29,0.01,P383,,,,,,
208,1983,1983,1,19,0.9,P383,,,,,,
208,1983,1983,1,22,0.4,P383,,,,,,
208,1983,1983,1,23,2.6,P383,,,,,,
208,1983,1983,1,24,1.2,P383,,,,,,
208,1983,1983,1,25,0.53,P383,,,,,,
208,1983,1983,1,27,1.42,P383,,,,,,
208,1983,1983,1,28,0.26,P383,,,,,,
208,1983,1983,1,29,1.58,P383,,,,,,
208,1983,1983,2,3,0.27,P383,,,,,,
208,1983,1983,2,6,0.28,P383,,,,,,
208,1983,1983,2,7,0.19,P383,,,,,,
208,1983,1983,2,8,0.82,P383,,,,,,
208,1983,1983,2,13,0.43,P383,,,,,,
208,1983,1983,2,22,0.18,P383,,,,,,
208,1983,1983,2,23,0.03,P383,,,,,,
208,1983,1983,2,26,1.6,P383,,,,,,
208,1983,1983,2,27,1.94,P383,,,,,,
208,1983,1983,2,28,0.54,P383,,,,,,
208,1983,1983,3,1,2.27,P383,,,,,,
208,1983,1983,3,2,0.86,P383,,,,,,
208,1983,1983,3,3,0.39,P383,,,,,,
208,1983,1983,3,4,0.2,P383,,,,,,
208,1983,1983,3,6,0.09,P383,,,,,,
208,1983,1983,3,7,0.02,P383,,,,,,
208,1983,1983,3,14,0.45,P383,,,,,,
208,1983,1983,3,17,0.3,P383,,,,,,
208,1983,1983,3,18,0.5,P383,,,,,,
208,1983,1983,3,19,0.23,P383,,,,,,
208,1983,1983,3,21,1.01,P383,,,,,,
208,1983,1983,3,23,0.22,P383,,,,,,
208,1983,1983,3,24,0.59,P383,,,,,,
208,1983,1983,3,25,0.1,P383,,,,,,
208,1983,1983,3,29,0.29,P383,,,,,,
208,1983,1983,4,6,0.01,P383,,,,,,
208,1983,1983,4,11,0.01,P383,,,,,,
208,1983,1983,4,18,0.77,P383,,,,,,
208,1983,1983,4,19,0.14,P383,,,,,,
208,1983,1983,4,20,1.07,P383,,,,,,
208,1983,1983,4,21,0.52,P383,,,,,,
208,1983,1983,4,24,0.02,P383,,,,,,
208,1983,1983,4,28,0.12,P383,,,,,,
208,1983,1983,4,29,0.78,P383,,,,,,
208,1983,1983,4,30,0.29,P383,,,,,,
208,1983,1983,5,1,0.27,P383,,,,,,
208,1983,1983,5,2,0.04,P383,,,,,,
208,1983,1983,6,7,0.02,P383,,,,,,
208,1983,1983,6,8,0.12,P383,,,,,,
208,1983,1983,6,9,0.04,P383,,,,,,
208,1983,1983,8,14,0.03,P383,,,,,,
208,1983,1983,8,18,0.03,P383,,,,,,
208,1983,1983,8,19,1.56,P383,,,,,,
208,1983,1983,8,20,0.03,P383,,,,,,
208,1984,1983,9,21,0.01,P383,,,,,,
208,1984,1983,9,29,0.27,P383,,,,,,
208,1984,1983,9,30,0.69,P383,,,,,,
208,1984,1983,10,1,3.83,P383,,,,,,
208,1984,1983,10,2,0.04,P383,,,,,,
208,1984,1983,10,5,0.01,P383,,,,,,
208,1984,1983,10,7,0.05,P383,,,,,,
208,1984,1983,11,1,0.06,P383,,,,,,
208,1984,1983,11,2,0.53,P383,,,,,,
208,1984,1983,11,11,0.83,P383,,,,,,
208,1984,1983,11,12,0.72,P383,,,,,,
208,1984,1983,11,13,0.15,P383,,,,,,
208,1984,1983,11,18,0.02,P383,,,,,,
